Spread_Bin,Market_Total,True_Total,Over_probability,Under_probability,Push_probability
3,43,43,0.48602886,0.48488043,0.02909071
3,43,43.5,0.5006478,0.47028057,0.02907163
3,43,44,0.51526855,0.45571779,0.02901366
3,43,44.5,0.52987127,0.44121171,0.02891702
3,43,45,0.54443623,0.42678172,0.02878205
3,43,45.5,0.55894384,0.41244688,0.02860928
3,43,46,0.57337476,0.39822587,0.02839937
3,43,46.5,0.58770998,0.3841369,0.02815312
3,43,47,0.60193084,0.37019765,0.02787151
3,43,47.5,0.61601918,0.35642521,0.02755561
3,43,48,0.62995735,0.342836,0.02720664
3,43,48.5,0.64372831,0.32944574,0.02682594
3,43,49,0.65731567,0.31626937,0.02641496
3,43,49.5,0.67070376,0.30332101,0.02597523
3,43,50,0.68387766,0.29061393,0.02550841
3,43,50.5,0.69682328,0.2781605,0.02501622
3,43,51,0.70952739,0.26597217,0.02450045
3,43,51.5,0.72197764,0.25405942,0.02396294
3,43,52,0.73416263,0.24243176,0.02340561
3,43,52.5,0.74607188,0.23109773,0.02283039
3,43,53,0.7576959,0.22006486,0.02223925
3,43.5,33.5,0.23295854,0.76704146,0
3,43.5,34,0.24422605,0.75577395,0
3,43.5,34.5,0.25578936,0.74421064,0
3,43.5,35,0.26764024,0.73235976,0
3,43.5,35.5,0.27976939,0.72023061,0
3,43.5,36,0.29216656,0.70783344,0
3,43.5,36.5,0.30482049,0.69517951,0
3,43.5,37,0.31771899,0.68228101,0
3,43.5,37.5,0.33084894,0.66915106,0
3,43.5,38,0.34419636,0.65580364,0
3,43.5,38.5,0.35774642,0.64225358,0
3,43.5,39,0.37148352,0.62851648,0
3,43.5,39.5,0.3853913,0.6146087,0
3,43.5,40,0.39945278,0.60054722,0
3,43.5,40.5,0.41365032,0.58634968,0
3,43.5,41,0.42796578,0.57203422,0
3,43.5,41.5,0.44238053,0.55761947,0
3,43.5,42,0.45687556,0.54312444,0
3,43.5,42.5,0.47143153,0.52856847,0
3,43.5,43,0.48602886,0.51397114,0
3,43.5,43.5,0.5006478,0.4993522,0
3,43.5,44,0.51526855,0.48473145,0
3,43.5,44.5,0.52987127,0.47012873,0
3,43.5,45,0.54443623,0.45556377,0
3,43.5,45.5,0.55894384,0.44105616,0
3,43.5,46,0.57337476,0.42662524,0
3,43.5,46.5,0.58770998,0.41229002,0
3,43.5,47,0.60193084,0.39806916,0
3,43.5,47.5,0.61601918,0.38398082,0
3,43.5,48,0.62995735,0.37004265,0
3,43.5,48.5,0.64372831,0.35627169,0
3,43.5,49,0.65731567,0.34268433,0
3,43.5,49.5,0.67070376,0.32929624,0
3,43.5,50,0.68387766,0.31612234,0
3,43.5,50.5,0.69682328,0.30317672,0
3,43.5,51,0.70952739,0.29047261,0
3,43.5,51.5,0.72197764,0.27802236,0
3,43.5,52,0.73416263,0.26583737,0
3,43.5,52.5,0.74607188,0.25392812,0
3,43.5,53,0.7576959,0.2423041,0
3,43.5,53.5,0.76902619,0.23097381,0
3,44,34,0.22148585,0.75577395,0.0227402
3,44,34.5,0.23245387,0.74421064,0.0233355
3,44,35,0.2437249,0.73235976,0.02391533
3,44,35.5,0.25529169,0.72023061,0.0244777
3,44,36,0.26714594,0.70783344,0.02502062
3,44,36.5,0.27927836,0.69517951,0.02554213
3,44,37,0.29167867,0.68228101,0.02604032
3,44,37.5,0.30433561,0.66915106,0.02651333
3,44,38,0.31723698,0.65580364,0.02695938
3,44,38.5,0.33036967,0.64225358,0.02737676
3,44,39,0.34371969,0.62851648,0.02776383
3,44,39.5,0.35727222,0.6146087,0.02811908
3,44,40,0.37101168,0.60054722,0.02844109
3,44,40.5,0.38492175,0.58634968,0.02872857
3,44,41,0.39898544,0.57203422,0.02898034
3,44,41.5,0.41318516,0.55761947,0.02919537
3,44,42,0.42750279,0.54312444,0.02937277
3,44,42.5,0.44191974,0.52856847,0.02951179
3,44,43,0.45641701,0.51397114,0.02961184
3,44,43.5,0.47097531,0.4993522,0.02967249
3,44,44,0.4855751,0.48473145,0.02969345
3,44,44.5,0.50019666,0.47012873,0.02967461
3,44,45,0.5148202,0.45556377,0.02961603
3,44,45.5,0.52942594,0.44105616,0.0295179
3,44,46,0.54399417,0.42662524,0.0293806
3,44,46.5,0.55850532,0.41229002,0.02920466
3,44,47,0.57294009,0.39806916,0.02899075
3,44,47.5,0.58727946,0.38398082,0.02873972
3,44,48,0.60150482,0.37004265,0.02845253
3,44,48.5,0.61559801,0.35627169,0.0281303
3,44,49,0.62954139,0.34268433,0.02777428
3,44,49.5,0.64331793,0.32929624,0.02738583
3,44,50,0.65691123,0.31612234,0.02696642
3,44,50.5,0.67030563,0.30317672,0.02651765
3,44,51,0.6834862,0.29047261,0.02604119
3,44,51.5,0.69643884,0.27802236,0.0255388
3,44,52,0.70915032,0.26583737,0.02501231
3,44,52.5,0.72160826,0.25392812,0.02446362
3,44,53,0.73380124,0.2423041,0.02389466
3,44,53.5,0.74571877,0.23097381,0.02330742
3,44,54,0.75735133,0.21994476,0.02270391
3,44.5,34.5,0.23245387,0.76754613,0
3,44.5,35,0.2437249,0.7562751,0
3,44.5,35.5,0.25529169,0.74470831,0
3,44.5,36,0.26714594,0.73285406,0
3,44.5,36.5,0.27927836,0.72072164,0
3,44.5,37,0.29167867,0.70832133,0
3,44.5,37.5,0.30433561,0.69566439,0
3,44.5,38,0.31723698,0.68276302,0
3,44.5,38.5,0.33036967,0.66963033,0
3,44.5,39,0.34371969,0.65628031,0
3,44.5,39.5,0.35727222,0.64272778,0
3,44.5,40,0.37101168,0.62898832,0
3,44.5,40.5,0.38492175,0.61507825,0
3,44.5,41,0.39898544,0.60101456,0
3,44.5,41.5,0.41318516,0.58681484,0
3,44.5,42,0.42750279,0.57249721,0
3,44.5,42.5,0.44191974,0.55808026,0
3,44.5,43,0.45641701,0.54358299,0
3,44.5,43.5,0.47097531,0.52902469,0
3,44.5,44,0.4855751,0.5144249,0
3,44.5,44.5,0.50019666,0.49980334,0
3,44.5,45,0.5148202,0.4851798,0
3,44.5,45.5,0.52942594,0.47057406,0
3,44.5,46,0.54399417,0.45600583,0
3,44.5,46.5,0.55850532,0.44149468,0
3,44.5,47,0.57294009,0.42705991,0
3,44.5,47.5,0.58727946,0.41272054,0
3,44.5,48,0.60150482,0.39849518,0
3,44.5,48.5,0.61559801,0.38440199,0
3,44.5,49,0.62954139,0.37045861,0
3,44.5,49.5,0.64331793,0.35668207,0
3,44.5,50,0.65691123,0.34308877,0
3,44.5,50.5,0.67030563,0.32969437,0
3,44.5,51,0.6834862,0.3165138,0
3,44.5,51.5,0.69643884,0.30356116,0
3,44.5,52,0.70915032,0.29084968,0
3,44.5,52.5,0.72160826,0.27839174,0
3,44.5,53,0.73380124,0.26619876,0
3,44.5,53.5,0.74571877,0.25428123,0
3,44.5,54,0.75735133,0.24264867,0
3,44.5,54.5,0.7686904,0.2313096,0
3,45,35,0.22166177,0.7562751,0.02206313
3,45,35.5,0.23264864,0.74470831,0.02264305
3,45,36,0.24393804,0.73285406,0.0232079
3,45,36.5,0.25552264,0.72072164,0.02375572
3,45,37,0.26739407,0.70832133,0.0242846
3,45,37.5,0.27954299,0.69566439,0.02479262
3,45,38,0.29195904,0.68276302,0.02527794
3,45,38.5,0.30463094,0.66963033,0.02573873
3,45,39,0.31754641,0.65628031,0.02617327
3,45,39.5,0.33069233,0.64272778,0.02657989
3,45,40,0.34405466,0.62898832,0.02695702
3,45,40.5,0.35761858,0.61507825,0.02730317
3,45,41,0.37136847,0.60101456,0.02761697
3,45,41.5,0.385288,0.58681484,0.02789717
3,45,42,0.39936017,0.57249721,0.02814262
3,45,42.5,0.41356742,0.55808026,0.02835232
3,45,43,0.4278916,0.54358299,0.02852541
3,45,43.5,0.44231414,0.52902469,0.02866117
3,45,44,0.45681607,0.5144249,0.02875902
3,45,44.5,0.47137811,0.49980334,0.02881854
3,45,45,0.48598073,0.4851798,0.02883947
3,45,45.5,0.50060426,0.47057406,0.02882169
3,45,46,0.51522892,0.45600583,0.02876524
3,45,46.5,0.52983497,0.44149468,0.02867035
3,45,47,0.54440272,0.42705991,0.02853737
3,45,47.5,0.55891266,0.41272054,0.0283668
3,45,48,0.5733455,0.39849518,0.02815933
3,45,48.5,0.58768226,0.38440199,0.02791575
3,45,49,0.60190438,0.37045861,0.02763702
3,45,49.5,0.61599371,0.35668207,0.02732421
3,45,50,0.62993268,0.34308877,0.02697855
3,45,50.5,0.64370426,0.32969437,0.02660136
3,45,51,0.65729212,0.3165138,0.02619408
3,45,51.5,0.6706806,0.30356116,0.02575824
3,45,52,0.68385483,0.29084968,0.02529549
3,45,52.5,0.69680074,0.27839174,0.02480752
3,45,53,0.70950511,0.26619876,0.02429613
3,45,53.5,0.72195562,0.25428123,0.02376315
3,45,54,0.73414086,0.24264867,0.02321047
3,45,54.5,0.74605038,0.2313096,0.02264002
3,45,55,0.75767469,0.22027156,0.02205375
3,45.5,35.5,0.23264864,0.76735136,0
3,45.5,36,0.24393804,0.75606196,0
3,45.5,36.5,0.25552264,0.74447736,0
3,45.5,37,0.26739407,0.73260593,0
3,45.5,37.5,0.27954299,0.72045701,0
3,45.5,38,0.29195904,0.70804096,0
3,45.5,38.5,0.30463094,0.69536906,0
3,45.5,39,0.31754641,0.68245359,0
3,45.5,39.5,0.33069233,0.66930767,0
3,45.5,40,0.34405466,0.65594534,0
3,45.5,40.5,0.35761858,0.64238142,0
3,45.5,41,0.37136847,0.62863153,0
3,45.5,41.5,0.385288,0.614712,0
3,45.5,42,0.39936017,0.60063983,0
3,45.5,42.5,0.41356742,0.58643258,0
3,45.5,43,0.4278916,0.5721084,0
3,45.5,43.5,0.44231414,0.55768586,0
3,45.5,44,0.45681607,0.54318393,0
3,45.5,44.5,0.47137811,0.52862189,0
3,45.5,45,0.48598073,0.51401927,0
3,45.5,45.5,0.50060426,0.49939574,0
3,45.5,46,0.51522892,0.48477108,0
3,45.5,46.5,0.52983497,0.47016503,0
3,45.5,47,0.54440272,0.45559728,0
3,45.5,47.5,0.55891266,0.44108734,0
3,45.5,48,0.5733455,0.4266545,0
3,45.5,48.5,0.58768226,0.41231774,0
3,45.5,49,0.60190438,0.39809562,0
3,45.5,49.5,0.61599371,0.38400629,0
3,45.5,50,0.62993268,0.37006732,0
3,45.5,50.5,0.64370426,0.35629574,0
3,45.5,51,0.65729212,0.34270788,0
3,45.5,51.5,0.6706806,0.3293194,0
3,45.5,52,0.68385483,0.31614517,0
3,45.5,52.5,0.69680074,0.30319926,0
3,45.5,53,0.70950511,0.29049489,0
3,45.5,53.5,0.72195562,0.27804438,0
3,45.5,54,0.73414086,0.26585914,0
3,45.5,54.5,0.74605038,0.25394962,0
3,45.5,55,0.75767469,0.24232531,0
3,45.5,55.5,0.76900529,0.23099471,0
3,46,36,0.22188385,0.75606196,0.0220542
3,46,36.5,0.23288676,0.74447736,0.02263587
3,46,37,0.24419164,0.73260593,0.02320243
3,46,37.5,0.25579108,0.72045701,0.0237519
3,46,38,0.26767668,0.70804096,0.02428237
3,46,38.5,0.27983902,0.69536906,0.02479191
3,46,39,0.29226773,0.68245359,0.02527868
3,46,39.5,0.30495147,0.66930767,0.02574086
3,46,40,0.31787794,0.65594534,0.02617672
3,46,40.5,0.33103399,0.64238142,0.02658459
3,46,41,0.34440558,0.62863153,0.02696289
3,46,41.5,0.35797786,0.614712,0.02731014
3,46,42,0.37173521,0.60063983,0.02762497
3,46,42.5,0.3856613,0.58643258,0.02790612
3,46,43,0.39973915,0.5721084,0.02815245
3,46,43.5,0.41395117,0.55768586,0.02836297
3,46,44,0.42827927,0.54318393,0.02853681
3,46,44.5,0.44270487,0.52862189,0.02867324
3,46,45,0.45720904,0.51401927,0.02877169
3,46,45.5,0.4717725,0.49939574,0.02883175
3,46,46,0.48637577,0.48477108,0.02885315
3,46,46.5,0.50099919,0.47016503,0.02883578
3,46,47,0.51562304,0.45559728,0.02877968
3,46,47.5,0.53022758,0.44108734,0.02868508
3,46,48,0.54479318,0.4266545,0.02855232
3,46,48.5,0.55930034,0.41231774,0.02838193
3,46,49,0.57372981,0.39809562,0.02817457
3,46,49.5,0.58806267,0.38400629,0.02793105
3,46,50,0.60228035,0.37006732,0.02765233
3,46,50.5,0.61636477,0.35629574,0.02733949
3,46,51,0.63029837,0.34270788,0.02699375
3,46,51.5,0.64406417,0.3293194,0.02661643
3,46,52,0.65764585,0.31614517,0.02620898
3,46,52.5,0.6710278,0.30319926,0.02577293
3,46,53,0.68419517,0.29049489,0.02530993
3,46,53.5,0.69713392,0.27804438,0.02482169
3,46,54,0.70983086,0.26585914,0.02430999
3,46,54.5,0.7222737,0.25394962,0.02377668
3,46,55,0.73445104,0.24232531,0.02322365
3,46,55.5,0.74635247,0.23099471,0.02265282
3,46,56,0.75796852,0.21996533,0.02206615
3,46.5,36.5,0.23288676,0.76711324,0
3,46.5,37,0.24419164,0.75580836,0
3,46.5,37.5,0.25579108,0.74420892,0
3,46.5,38,0.26767668,0.73232332,0
3,46.5,38.5,0.27983902,0.72016098,0
3,46.5,39,0.29226773,0.70773227,0
3,46.5,39.5,0.30495147,0.69504853,0
3,46.5,40,0.31787794,0.68212206,0
3,46.5,40.5,0.33103399,0.66896601,0
3,46.5,41,0.34440558,0.65559442,0
3,46.5,41.5,0.35797786,0.64202214,0
3,46.5,42,0.37173521,0.62826479,0
3,46.5,42.5,0.3856613,0.6143387,0
3,46.5,43,0.39973915,0.60026085,0
3,46.5,43.5,0.41395117,0.58604883,0
3,46.5,44,0.42827927,0.57172073,0
3,46.5,44.5,0.44270487,0.55729513,0
3,46.5,45,0.45720904,0.54279096,0
3,46.5,45.5,0.4717725,0.5282275,0
3,46.5,46,0.48637577,0.51362423,0
3,46.5,46.5,0.50099919,0.49900081,0
3,46.5,47,0.51562304,0.48437696,0
3,46.5,47.5,0.53022758,0.46977242,0
3,46.5,48,0.54479318,0.45520682,0
3,46.5,48.5,0.55930034,0.44069966,0
3,46.5,49,0.57372981,0.42627019,0
3,46.5,49.5,0.58806267,0.41193733,0
3,46.5,50,0.60228035,0.39771965,0
3,46.5,50.5,0.61636477,0.38363523,0
3,46.5,51,0.63029837,0.36970163,0
3,46.5,51.5,0.64406417,0.35593583,0
3,46.5,52,0.65764585,0.34235415,0
3,46.5,52.5,0.6710278,0.3289722,0
3,46.5,53,0.68419517,0.31580483,0
3,46.5,53.5,0.69713392,0.30286608,0
3,46.5,54,0.70983086,0.29016914,0
3,46.5,54.5,0.7222737,0.2777263,0
3,46.5,55,0.73445104,0.26554896,0
3,46.5,55.5,0.74635247,0.25364753,0
3,46.5,56,0.75796852,0.24203148,0
3,46.5,56.5,0.76929071,0.23070929,0
3,47,37,0.22146335,0.75580836,0.02272829
3,47,37.5,0.23246159,0.74420892,0.02332949
3,47,38,0.24376163,0.73232332,0.02391505
3,47,38.5,0.25535607,0.72016098,0.02448295
3,47,39,0.26723653,0.70773227,0.0250312
3,47,39.5,0.27939364,0.69504853,0.02555782
3,47,40,0.29181704,0.68212206,0.0260609
3,47,40.5,0.30449542,0.66896601,0.02653858
3,47,41,0.31741653,0.65559442,0.02698905
3,47,41.5,0.33056726,0.64202214,0.0274106
3,47,42,0.3439336,0.62826479,0.02780161
3,47,42.5,0.35750075,0.6143387,0.02816055
3,47,43,0.37125315,0.60026085,0.02848599
3,47,43.5,0.38517451,0.58604883,0.02877666
3,47,44,0.3992479,0.57172073,0.02903137
3,47,44.5,0.41345578,0.55729513,0.02924909
3,47,45,0.4277801,0.54279096,0.02942893
3,47,45.5,0.44220234,0.5282275,0.02957016
3,47,46,0.4567036,0.51362423,0.02967217
3,47,46.5,0.47126465,0.49900081,0.02973454
3,47,47,0.48586605,0.48437696,0.02975699
3,47,47.5,0.50048816,0.46977242,0.02973942
3,47,48,0.5151113,0.45520682,0.02968188
3,47,48.5,0.52971576,0.44069966,0.02958458
3,47,49,0.54428192,0.42627019,0.02944789
3,47,49.5,0.55879031,0.41193733,0.02927236
3,47,50,0.57322169,0.39771965,0.02905866
3,47,50.5,0.58755712,0.38363523,0.02880765
3,47,51,0.60177807,0.36970163,0.0285203
3,47,51.5,0.61586644,0.35593583,0.02819773
3,47,52,0.62980465,0.34235415,0.0278412
3,47,52.5,0.64357573,0.3289722,0.02745208
3,47,53,0.65716332,0.31580483,0.02703186
3,47,53.5,0.6705518,0.30286608,0.02658213
3,47,54,0.68372629,0.29016914,0.02610458
3,47,54.5,0.69667272,0.2777263,0.02560098
3,47,55,0.70937787,0.26554896,0.02507317
3,47,55.5,0.72182942,0.25364753,0.02452305
3,47,56,0.73401593,0.24203148,0.02395258
3,47,56.5,0.74592695,0.23070929,0.02336376
3,47,57,0.75755298,0.21968843,0.02275859
3,47.5,37.5,0.23246159,0.76753841,0
3,47.5,38,0.24376163,0.75623837,0
3,47.5,38.5,0.25535607,0.74464393,0
3,47.5,39,0.26723653,0.73276347,0
3,47.5,39.5,0.27939364,0.72060636,0
3,47.5,40,0.29181704,0.70818296,0
3,47.5,40.5,0.30449542,0.69550458,0
3,47.5,41,0.31741653,0.68258347,0
3,47.5,41.5,0.33056726,0.66943274,0
3,47.5,42,0.3439336,0.6560664,0
3,47.5,42.5,0.35750075,0.64249925,0
3,47.5,43,0.37125315,0.62874685,0
3,47.5,43.5,0.38517451,0.61482549,0
3,47.5,44,0.3992479,0.6007521,0
3,47.5,44.5,0.41345578,0.58654422,0
3,47.5,45,0.4277801,0.5722199,0
3,47.5,45.5,0.44220234,0.55779766,0
3,47.5,46,0.4567036,0.5432964,0
3,47.5,46.5,0.47126465,0.52873535,0
3,47.5,47,0.48586605,0.51413395,0
3,47.5,47.5,0.50048816,0.49951184,0
3,47.5,48,0.5151113,0.4848887,0
3,47.5,48.5,0.52971576,0.47028424,0
3,47.5,49,0.54428192,0.45571808,0
3,47.5,49.5,0.55879031,0.44120969,0
3,47.5,50,0.57322169,0.42677831,0
3,47.5,50.5,0.58755712,0.41244288,0
3,47.5,51,0.60177807,0.39822193,0
3,47.5,51.5,0.61586644,0.38413356,0
3,47.5,52,0.62980465,0.37019535,0
3,47.5,52.5,0.64357573,0.35642427,0
3,47.5,53,0.65716332,0.34283668,0
3,47.5,53.5,0.6705518,0.3294482,0
3,47.5,54,0.68372629,0.31627371,0
3,47.5,54.5,0.69667272,0.30332728,0
3,47.5,55,0.70937787,0.29062213,0
3,47.5,55.5,0.72182942,0.27817058,0
3,47.5,56,0.73401593,0.26598407,0
3,47.5,56.5,0.74592695,0.25407305,0
3,47.5,57,0.75755298,0.24244702,0
3,47.5,57.5,0.76888549,0.23111451,0
3,48,38,0.21868403,0.75623837,0.02507759
3,48,38.5,0.2296135,0.74464393,0.02574257
3,48,39,0.2408463,0.73276347,0.02639023
3,48,39.5,0.25237529,0.72060636,0.02701835
3,48,40,0.26419231,0.70818296,0.02762473
3,48,40.5,0.27628824,0.69550458,0.02820718
3,48,41,0.28865294,0.68258347,0.02876359
3,48,41.5,0.30127536,0.66943274,0.0292919
3,48,42,0.31414347,0.6560664,0.02979013
3,48,42.5,0.32724437,0.64249925,0.03025638
3,48,43,0.34056429,0.62874685,0.03068886
3,48,43.5,0.35408863,0.61482549,0.03108589
3,48,44,0.36780201,0.6007521,0.03144589
3,48,44.5,0.38168834,0.58654422,0.03176744
3,48,45,0.39573085,0.5722199,0.03204925
3,48,45.5,0.40991216,0.55779766,0.03229018
3,48,46,0.42421436,0.5432964,0.03248924
3,48,46.5,0.43861903,0.52873535,0.03264563
3,48,47,0.45310737,0.51413395,0.03275868
3,48,47.5,0.46766025,0.49951184,0.03282792
3,48,48,0.48225825,0.4848887,0.03285305
3,48,48.5,0.49688181,0.47028424,0.03283395
3,48,49,0.51151124,0.45571808,0.03277068
3,48,49.5,0.52612683,0.44120969,0.03266348
3,48,50,0.54070892,0.42677831,0.03251276
3,48,50.5,0.555238,0.41244288,0.03231912
3,48,51,0.56969476,0.39822193,0.03208331
3,48,51.5,0.58406017,0.38413356,0.03180627
3,48,52,0.59831557,0.37019535,0.03148909
3,48,52.5,0.61244273,0.35642427,0.03113299
3,48,53,0.62642395,0.34283668,0.03073937
3,48,53.5,0.64024205,0.3294482,0.03030975
3,48,54,0.65388052,0.31627371,0.02984577
3,48,54.5,0.66732353,0.30332728,0.02934919
3,48,55,0.680556,0.29062213,0.02882187
3,48,55.5,0.69356363,0.27817058,0.02826578
3,48,56,0.70633298,0.26598407,0.02768295
3,48,56.5,0.71885147,0.25407305,0.02707548
3,48,57,0.73110744,0.24244702,0.02644554
3,48,57.5,0.74309017,0.23111451,0.02579531
3,48,58,0.75478991,0.22008304,0.02512704
3,48.5,38.5,0.2296135,0.7703865,0
3,48.5,39,0.2408463,0.7591537,0
3,48.5,39.5,0.25237529,0.74762471,0
3,48.5,40,0.26419231,0.73580769,0
3,48.5,40.5,0.27628824,0.72371176,0
3,48.5,41,0.28865294,0.71134706,0
3,48.5,41.5,0.30127536,0.69872464,0
3,48.5,42,0.31414347,0.68585653,0
3,48.5,42.5,0.32724437,0.67275563,0
3,48.5,43,0.34056429,0.65943571,0
3,48.5,43.5,0.35408863,0.64591137,0
3,48.5,44,0.36780201,0.63219799,0
3,48.5,44.5,0.38168834,0.61831166,0
3,48.5,45,0.39573085,0.60426915,0
3,48.5,45.5,0.40991216,0.59008784,0
3,48.5,46,0.42421436,0.57578564,0
3,48.5,46.5,0.43861903,0.56138097,0
3,48.5,47,0.45310737,0.54689263,0
3,48.5,47.5,0.46766025,0.53233975,0
3,48.5,48,0.48225825,0.51774175,0
3,48.5,48.5,0.49688181,0.50311819,0
3,48.5,49,0.51151124,0.48848876,0
3,48.5,49.5,0.52612683,0.47387317,0
3,48.5,50,0.54070892,0.45929108,0
3,48.5,50.5,0.555238,0.444762,0
3,48.5,51,0.56969476,0.43030524,0
3,48.5,51.5,0.58406017,0.41593983,0
3,48.5,52,0.59831557,0.40168443,0
3,48.5,52.5,0.61244273,0.38755727,0
3,48.5,53,0.62642395,0.37357605,0
3,48.5,53.5,0.64024205,0.35975795,0
3,48.5,54,0.65388052,0.34611948,0
3,48.5,54.5,0.66732353,0.33267647,0
3,48.5,55,0.680556,0.319444,0
3,48.5,55.5,0.69356363,0.30643637,0
3,48.5,56,0.70633298,0.29366702,0
3,48.5,56.5,0.71885147,0.28114853,0
3,48.5,57,0.73110744,0.26889256,0
3,48.5,57.5,0.74309017,0.25690983,0
3,48.5,58,0.75478991,0.24521009,0
3,48.5,58.5,0.76619789,0.23380211,0
3,49,39,0.21830443,0.7591537,0.02254187
3,49,39.5,0.22923445,0.74762471,0.02314084
3,49,40,0.24046811,0.73580769,0.0237242
3,49,40.5,0.25199828,0.72371176,0.02428996
3,49,41,0.26381683,0.71134706,0.02483612
3,49,41.5,0.27591463,0.69872464,0.02536072
3,49,42,0.28828159,0.68585653,0.02586187
3,49,42.5,0.30090666,0.67275563,0.02633771
3,49,43,0.31377783,0.65943571,0.02678646
3,49,43.5,0.32688221,0.64591137,0.02720641
3,49,44,0.34020606,0.63219799,0.02759595
3,49,44.5,0.35373477,0.61831166,0.02795357
3,49,45,0.367453,0.60426915,0.02827785
3,49,45.5,0.38134465,0.59008784,0.02856752
3,49,46,0.39539295,0.57578564,0.0288214
3,49,46.5,0.40958054,0.56138097,0.02903849
3,49,47,0.42388948,0.54689263,0.02921789
3,49,47.5,0.43830138,0.53233975,0.02935886
3,49,48,0.45279742,0.51774175,0.02946084
3,49,48.5,0.46735844,0.50311819,0.02952338
3,49,49,0.48196503,0.48848876,0.02954621
3,49,49.5,0.49659759,0.47387317,0.02952924
3,49,50,0.51123641,0.45929108,0.02947252
3,49,50.5,0.52586175,0.444762,0.02937625
3,49,51,0.54045394,0.43030524,0.02924082
3,49,51.5,0.55499341,0.41593983,0.02906676
3,49,52,0.56946081,0.40168443,0.02885475
3,49,52.5,0.5838371,0.38755727,0.02860564
3,49,53,0.59810355,0.37357605,0.02832039
3,49,53.5,0.61224191,0.35975795,0.02800013
3,49,54,0.62623441,0.34611948,0.02764611
3,49,54.5,0.64006385,0.33267647,0.02725968
3,49,55,0.65371366,0.319444,0.02684234
3,49,55.5,0.66716796,0.30643637,0.02639567
3,49,56,0.68041163,0.29366702,0.02592135
3,49,56.5,0.69343034,0.28114853,0.02542113
3,49,57,0.70621058,0.26889256,0.02489686
3,49,57.5,0.71873975,0.25690983,0.02435042
3,49,58,0.73100615,0.24521009,0.02378376
3,49,58.5,0.74299903,0.23380211,0.02319886
3,49,59,0.75470859,0.22269368,0.02259773
3,49.5,39.5,0.22923445,0.77076555,0
3,49.5,40,0.24046811,0.75953189,0
3,49.5,40.5,0.25199828,0.74800172,0
3,49.5,41,0.26381683,0.73618317,0
3,49.5,41.5,0.27591463,0.72408537,0
3,49.5,42,0.28828159,0.71171841,0
3,49.5,42.5,0.30090666,0.69909334,0
3,49.5,43,0.31377783,0.68622217,0
3,49.5,43.5,0.32688221,0.67311779,0
3,49.5,44,0.34020606,0.65979394,0
3,49.5,44.5,0.35373477,0.64626523,0
3,49.5,45,0.367453,0.632547,0
3,49.5,45.5,0.38134465,0.61865535,0
3,49.5,46,0.39539295,0.60460705,0
3,49.5,46.5,0.40958054,0.59041946,0
3,49.5,47,0.42388948,0.57611052,0
3,49.5,47.5,0.43830138,0.56169862,0
3,49.5,48,0.45279742,0.54720258,0
3,49.5,48.5,0.46735844,0.53264156,0
3,49.5,49,0.48196503,0.51803497,0
3,49.5,49.5,0.49659759,0.50340241,0
3,49.5,50,0.51123641,0.48876359,0
3,49.5,50.5,0.52586175,0.47413825,0
3,49.5,51,0.54045394,0.45954606,0
3,49.5,51.5,0.55499341,0.44500659,0
3,49.5,52,0.56946081,0.43053919,0
3,49.5,52.5,0.5838371,0.4161629,0
3,49.5,53,0.59810355,0.40189645,0
3,49.5,53.5,0.61224191,0.38775809,0
3,49.5,54,0.62623441,0.37376559,0
3,49.5,54.5,0.64006385,0.35993615,0
3,49.5,55,0.65371366,0.34628634,0
3,49.5,55.5,0.66716796,0.33283204,0
3,49.5,56,0.68041163,0.31958837,0
3,49.5,56.5,0.69343034,0.30656966,0
3,49.5,57,0.70621058,0.29378942,0
3,49.5,57.5,0.71873975,0.28126025,0
3,49.5,58,0.73100615,0.26899385,0
3,49.5,58.5,0.74299903,0.25700097,0
3,49.5,59,0.75470859,0.24529141,0
3,49.5,59.5,0.76612604,0.23387396,0
3,50,40,0.21870966,0.75953189,0.02175845
3,50,40.5,0.22966068,0.74800172,0.0223376
3,50,41,0.24091517,0.73618317,0.02290166
3,50,41.5,0.25246595,0.72408537,0.02344868
3,50,42,0.26430485,0.71171841,0.02397675
3,50,42.5,0.27642269,0.69909334,0.02448397
3,50,43,0.28880932,0.68622217,0.02496851
3,50,43.5,0.30145364,0.67311779,0.02542858
3,50,44,0.31434361,0.65979394,0.02586245
3,50,44.5,0.32746629,0.64626523,0.02626848
3,50,45,0.34080789,0.632547,0.02664511
3,50,45.5,0.35435376,0.61865535,0.02699089
3,50,46,0.36808851,0.60460705,0.02730444
3,50,46.5,0.38199601,0.59041946,0.02758453
3,50,47,0.39605944,0.57611052,0.02783005
3,50,47.5,0.41026139,0.56169862,0.02803999
3,50,48,0.4245839,0.54720258,0.02821351
3,50,48.5,0.43900853,0.53264156,0.0283499
3,50,49,0.45351643,0.51803497,0.0284486
3,50,49.5,0.4680884,0.50340241,0.02850919
3,50,50,0.482705,0.48876359,0.02853141
3,50,50.5,0.49734659,0.47413825,0.02851516
3,50,51,0.51199343,0.45954606,0.0284605
3,50,51.5,0.52662577,0.44500659,0.02836763
3,50,52,0.54122389,0.43053919,0.02823692
3,50,52.5,0.55576822,0.4161629,0.02806888
3,50,53,0.57023938,0.40189645,0.02786418
3,50,53.5,0.5846183,0.38775809,0.02762362
