Season,Season Type,CFB Week,Game Date,Home Team,Away Team,Favorite,Underdog,Open Source,Close Source,Open Book,Open Day,Fav Spread Open,Fav Spread Close,Fav Movement,Fav Direction,Dog Spread Open,Dog Spread Close,Dog Movement,Dog Direction
2025,regular,7,2025-10-11,Auburn,Georgia,Georgia,Auburn,cfbd,cfbd,ESPN Bet,NA,-7,-4.5,2.5,smaller,7,4.5,-2.5,smaller
2025,regular,7,2025-10-11,Texas Tech,Kansas,Texas Tech,Kansas,cfbd,cfbd,DraftKings,NA,-14,-13.5,0.5,smaller,14,13.5,-0.5,smaller
2025,regular,7,2025-10-11,USC,Michigan,Michigan,USC,cfbd,cfbd,DraftKings,NA,-1.5,-3,-1.5,larger,1.5,3,1.5,larger
2025,regular,7,2025-10-11,Minnesota,Purdue,Minnesota,Purdue,cfbd,cfbd,DraftKings,NA,-10.5,-7.5,3,smaller,10.5,7.5,-3,smaller
2025,regular,7,2025-10-11,UTSA,Rice,UTSA,Rice,cfbd,cfbd,DraftKings,NA,-10.5,-8.5,2,smaller,10.5,8.5,-2,smaller
2025,regular,7,2025-10-11,Boston College,Clemson,Clemson,Boston College,cfbd,cfbd,DraftKings,NA,-12.5,-14,-1.5,larger,12.5,14,1.5,larger
2025,regular,7,2025-10-11,LSU,South Carolina,LSU,South Carolina,cfbd,cfbd,DraftKings,NA,-10.5,-8.5,2,smaller,10.5,8.5,-2,smaller
2025,regular,7,2025-10-11,Arizona,BYU,BYU,Arizona,cfbd,cfbd,DraftKings,NA,-3,-2.5,0.5,smaller,3,2.5,-0.5,smaller
2025,regular,7,2025-10-11,Texas State,Troy,Texas State,Troy,cfbd,cfbd,DraftKings,NA,-10,-7.5,2.5,smaller,10,7.5,-2.5,smaller
2025,regular,7,2025-10-11,Boise State,New Mexico,Boise State,New Mexico,cfbd,cfbd,DraftKings,NA,-16.5,-14.5,2,smaller,16.5,14.5,-2,smaller
2025,regular,7,2025-10-11,Utah,Arizona State,Utah,Arizona State,cfbd,cfbd,DraftKings,NA,-2.5,-9.5,-7,larger,2.5,9.5,7,larger
2025,regular,7,2025-10-11,Nevada,San Diego State,San Diego State,Nevada,cfbd,cfbd,DraftKings,NA,-7,-6.5,0.5,smaller,7,6.5,-0.5,smaller
2025,regular,7,2025-10-11,Hawai'i,Utah State,Hawai'i,Utah State,cfbd,cfbd,DraftKings,NA,-1.5,-1.5,0,neutral,1.5,1.5,0,neutral
2025,regular,8,2025-10-14,Liberty,New Mexico State,Liberty,New Mexico State,cfbd,cfbd,DraftKings,NA,-9.5,-10.5,-1,larger,9.5,10.5,1,larger
2025,regular,8,2025-10-14,South Alabama,Arkansas State,South Alabama,Arkansas State,cfbd,cfbd,DraftKings,NA,-6,-8.5,-2.5,larger,6,8.5,2.5,larger
2025,regular,8,2025-10-14,Western Kentucky,Florida International,Western Kentucky,Florida International,cfbd,cfbd,ESPN Bet,NA,-8.5,-9.5,-1,larger,8.5,9.5,1,larger
2025,regular,8,2025-10-15,Sam Houston,UTEP,Sam Houston,UTEP,cfbd,cfbd,DraftKings,NA,-2.5,-3.5,-1,larger,2.5,3.5,1,larger
2025,regular,8,2025-10-15,Jacksonville State,Delaware,Delaware,Jacksonville State,cfbd,cfbd,DraftKings,NA,-2.5,-3,-0.5,larger,2.5,3,0.5,larger
2025,regular,8,2025-10-16,East Carolina,Tulsa,East Carolina,Tulsa,cfbd,cfbd,DraftKings,NA,-15.5,-16.5,-1,larger,15.5,16.5,1,larger
2025,regular,8,2025-10-17,Miami,Louisville,Miami,Louisville,cfbd,cfbd,DraftKings,NA,-6.5,-10.5,-4,larger,6.5,10.5,4,larger
2025,regular,8,2025-10-17,Minnesota,Nebraska,Nebraska,Minnesota,cfbd,cfbd,DraftKings,NA,-5.5,-7,-1.5,larger,5.5,7,1.5,larger
2025,regular,8,2025-10-17,Utah State,San José State,Utah State,San José State,cfbd,cfbd,DraftKings,NA,-3.5,-3,0.5,smaller,3.5,3,-0.5,smaller
2025,regular,8,2025-10-17,California,North Carolina,California,North Carolina,cfbd,cfbd,DraftKings,NA,-12.5,-7.5,5,smaller,12.5,7.5,-5,smaller
2025,regular,8,2025-10-18,Tulane,Army,Tulane,Army,cfbd,cfbd,DraftKings,NA,-10.5,-10,0.5,smaller,10.5,10,-0.5,smaller
2025,regular,8,2025-10-18,Houston,Arizona,Houston,Arizona,cfbd,cfbd,DraftKings,NA,-2.5,-1.5,1,smaller,2.5,1.5,-1,smaller
2025,regular,8,2025-10-18,Bowling Green,Central Michigan,Bowling Green,Central Michigan,cfbd,cfbd,DraftKings,NA,-5.5,-3,2.5,smaller,5.5,3,-2.5,smaller
2025,regular,8,2025-10-18,Vanderbilt,LSU,LSU,Vanderbilt,cfbd,cfbd,DraftKings,NA,-3.5,-1.5,2,smaller,3.5,1.5,-2,smaller
2025,regular,8,2025-10-18,Miami (OH),Eastern Michigan,Miami (OH),Eastern Michigan,cfbd,cfbd,DraftKings,NA,-11.5,-12.5,-1,larger,11.5,12.5,1,larger
2025,regular,8,2025-10-18,Michigan,Washington,Michigan,Washington,cfbd,cfbd,ESPN Bet,NA,-10.5,-4.5,6,smaller,10.5,4.5,-6,smaller
2025,regular,8,2025-10-18,Boston College,UConn,Boston College,UConn,cfbd,cfbd,DraftKings,NA,-2.5,-2.5,0,neutral,2.5,2.5,0,neutral
2025,regular,8,2025-10-18,Duke,Georgia Tech,Duke,Georgia Tech,cfbd,cfbd,Bovada,NA,-2.5,-3.5,-1,larger,2.5,3.5,1,larger
2025,regular,8,2025-10-18,TCU,Baylor,TCU,Baylor,cfbd,cfbd,DraftKings,NA,-3,-3.5,-0.5,larger,3,3.5,0.5,larger
2025,regular,8,2025-10-18,South Carolina,Oklahoma,Oklahoma,South Carolina,cfbd,cfbd,DraftKings,NA,-3.5,-4.5,-1,larger,3.5,4.5,1,larger
2025,regular,8,2025-10-18,UCF,West Virginia,UCF,West Virginia,cfbd,cfbd,DraftKings,NA,-9.5,-6.5,3,smaller,9.5,6.5,-3,smaller
2025,regular,8,2025-10-18,Toledo,Kent State,Toledo,Kent State,cfbd,cfbd,DraftKings,NA,-23.5,-25.5,-2,larger,23.5,25.5,2,larger
2025,regular,8,2025-10-18,Massachusetts,Buffalo,Buffalo,Massachusetts,cfbd,cfbd,DraftKings,NA,-17,-16.5,0.5,smaller,17,16.5,-0.5,smaller
2025,regular,8,2025-10-18,UL Monroe,Troy,Troy,UL Monroe,cfbd,cfbd,DraftKings,NA,-4.5,-4.5,0,neutral,4.5,4.5,0,neutral
2025,regular,8,2025-10-18,Northwestern,Purdue,Northwestern,Purdue,cfbd,cfbd,DraftKings,NA,-3,-3,0,neutral,3,3,0,neutral
2025,regular,8,2025-10-18,Ball State,Akron,Ball State,Akron,cfbd,cfbd,DraftKings,NA,-1.5,-2.5,-1,larger,1.5,2.5,1,larger
2025,regular,8,2025-10-18,Wisconsin,Ohio State,Ohio State,Wisconsin,cfbd,cfbd,DraftKings,NA,-28.5,-24.5,4,smaller,28.5,24.5,-4,smaller
2025,regular,8,2025-10-18,Air Force,Wyoming,Air Force,Wyoming,cfbd,cfbd,DraftKings,NA,-6,-4,2,smaller,6,4,-2,smaller
2025,regular,8,2025-10-18,Clemson,SMU,Clemson,SMU,cfbd,cfbd,DraftKings,NA,-11.5,-3.5,8,smaller,11.5,3.5,-8,smaller
2025,regular,8,2025-10-18,Arkansas,Texas A&M,Texas A&M,Arkansas,cfbd,cfbd,DraftKings,NA,-8.5,-7.5,1,smaller,8.5,7.5,-1,smaller
2025,regular,8,2025-10-18,Boise State,UNLV,Boise State,UNLV,cfbd,cfbd,DraftKings,NA,-8.5,-12.5,-4,larger,8.5,12.5,4,larger
2025,regular,8,2025-10-18,Indiana,Michigan State,Indiana,Michigan State,cfbd,cfbd,DraftKings,NA,-25.5,-26.5,-1,larger,25.5,26.5,1,larger
2025,regular,8,2025-10-18,James Madison,Old Dominion,James Madison,Old Dominion,cfbd,cfbd,DraftKings,NA,-1.5,-3,-1.5,larger,1.5,3,1.5,larger
2025,regular,8,2025-10-18,North Texas,UTSA,North Texas,UTSA,cfbd,cfbd,DraftKings,NA,-5.5,-4,1.5,smaller,5.5,4,-1.5,smaller
2025,regular,8,2025-10-18,Georgia,Ole Miss,Georgia,Ole Miss,cfbd,cfbd,DraftKings,NA,-10.5,-7.5,3,smaller,10.5,7.5,-3,smaller
2025,regular,8,2025-10-18,Marshall,Texas State,Texas State,Marshall,cfbd,cfbd,DraftKings,NA,-5.5,-3,2.5,smaller,5.5,3,-2.5,smaller
2025,regular,8,2025-10-18,Ohio,Northern Illinois,Ohio,Northern Illinois,cfbd,cfbd,DraftKings,NA,-12.5,-10.5,2,smaller,12.5,10.5,-2,smaller
2025,regular,8,2025-10-18,App State,Coastal Carolina,App State,Coastal Carolina,cfbd,cfbd,DraftKings,NA,-9.5,-10.5,-1,larger,9.5,10.5,1,larger
2025,regular,8,2025-10-18,Charlotte,Temple,Temple,Charlotte,cfbd,cfbd,DraftKings,NA,-12.5,-10,2.5,smaller,12.5,10,-2.5,smaller
2025,regular,8,2025-10-18,UAB,Memphis,Memphis,UAB,cfbd,cfbd,DraftKings,NA,-21.5,-23.5,-2,larger,21.5,23.5,2,larger
2025,regular,8,2025-10-18,Arizona State,Texas Tech,Arizona State,Texas Tech,cfbd,cfbd,DraftKings,NA,-4,-7.5,-3.5,larger,4,7.5,3.5,larger
2025,regular,8,2025-10-18,Florida,Mississippi State,Florida,Mississippi State,cfbd,cfbd,DraftKings,NA,-9.5,-9.5,0,neutral,9.5,9.5,0,neutral
2025,regular,8,2025-10-18,Louisiana,Southern Miss,Southern Miss,Louisiana,cfbd,cfbd,DraftKings,NA,-2.5,-4.5,-2,larger,2.5,4.5,2,larger
2025,regular,8,2025-10-18,Rutgers,Oregon,Oregon,Rutgers,cfbd,cfbd,DraftKings,NA,-16.5,-17.5,-1,larger,16.5,17.5,1,larger
2025,regular,8,2025-10-18,Virginia,Washington State,Virginia,Washington State,cfbd,cfbd,DraftKings,NA,-19.5,-16.5,3,smaller,19.5,16.5,-3,smaller
2025,regular,8,2025-10-18,UCLA,Maryland,UCLA,Maryland,cfbd,cfbd,Bovada,NA,-2.5,-3.5,-1,larger,2.5,3.5,1,larger
2025,regular,8,2025-10-18,Georgia Southern,Georgia State,Georgia Southern,Georgia State,cfbd,cfbd,DraftKings,NA,-6,-6.5,-0.5,larger,6,6.5,0.5,larger
2025,regular,8,2025-10-18,Kentucky,Texas,Texas,Kentucky,cfbd,cfbd,DraftKings,NA,-13.5,-12.5,1,smaller,13.5,12.5,-1,smaller
2025,regular,8,2025-10-18,Colorado State,Hawai'i,Hawai'i,Colorado State,cfbd,cfbd,DraftKings,NA,-1.5,-2.5,-1,larger,1.5,2.5,1,larger
2025,regular,8,2025-10-18,Iowa,Penn State,Penn State,Iowa,cfbd,cfbd,ESPN Bet,NA,-10.5,-3.5,7,smaller,10.5,3.5,-7,smaller
2025,regular,8,2025-10-18,South Florida,Florida Atlantic,South Florida,Florida Atlantic,cfbd,cfbd,DraftKings,NA,-18.5,-20.5,-2,larger,18.5,20.5,2,larger
2025,regular,8,2025-10-18,Syracuse,Pittsburgh,Pittsburgh,Syracuse,cfbd,cfbd,DraftKings,NA,-10.5,-9.5,1,smaller,10.5,9.5,-1,smaller
2025,regular,8,2025-10-18,Alabama,Tennessee,Alabama,Tennessee,cfbd,cfbd,ESPN Bet,NA,-11.5,-8.5,3,smaller,11.5,8.5,-3,smaller
2025,regular,8,2025-10-18,Notre Dame,USC,Notre Dame,USC,cfbd,cfbd,DraftKings,NA,-10.5,-10.5,0,neutral,10.5,10.5,0,neutral
2025,regular,8,2025-10-18,Auburn,Missouri,Auburn,Missouri,cfbd,cfbd,DraftKings,NA,-1.5,-1.5,0,neutral,1.5,1.5,0,neutral
2025,regular,8,2025-10-18,BYU,Utah,Utah,BYU,cfbd,cfbd,DraftKings,NA,-2.5,-4,-1.5,larger,2.5,4,1.5,larger
2025,regular,8,2025-10-18,Oklahoma State,Cincinnati,Cincinnati,Oklahoma State,cfbd,cfbd,DraftKings,NA,-21.5,-23.5,-2,larger,21.5,23.5,2,larger
2025,regular,8,2025-10-18,New Mexico,Nevada,New Mexico,Nevada,cfbd,cfbd,DraftKings,NA,-10.5,-14,-3.5,larger,10.5,14,3.5,larger
2025,regular,8,2025-10-18,Oregon State,Lafayette,Oregon State,Lafayette,cfbd,cfbd,Bovada,NA,-22.5,-21,1.5,smaller,22.5,21,-1.5,smaller
2025,regular,8,2025-10-18,Stanford,Florida State,Florida State,Stanford,cfbd,cfbd,DraftKings,NA,-16.5,-17.5,-1,larger,16.5,17.5,1,larger
2025,regular,9,2025-10-21,Florida International,Kennesaw State,Kennesaw State,Florida International,cfbd,cfbd,DraftKings,NA,-1.5,-3,-1.5,larger,1.5,3,1.5,larger
2025,regular,9,2025-10-21,Louisiana Tech,Western Kentucky,Louisiana Tech,Western Kentucky,cfbd,cfbd,DraftKings,NA,-3,-5.5,-2.5,larger,3,5.5,2.5,larger
2025,regular,9,2025-10-22,Delaware,Middle Tennessee,Delaware,Middle Tennessee,cfbd,cfbd,ESPN Bet,NA,-10.5,-9.5,1,smaller,10.5,9.5,-1,smaller
2025,regular,9,2025-10-22,New Mexico State,Missouri State,Missouri State,New Mexico State,cfbd,cfbd,ESPN Bet,NA,-2.5,-2.5,0,neutral,2.5,2.5,0,neutral
2025,regular,9,2025-10-23,Georgia State,South Alabama,South Alabama,Georgia State,cfbd,cfbd,ESPN Bet,NA,-6.5,-5.5,1,smaller,6.5,5.5,-1,smaller
2025,regular,9,2025-10-24,Charlotte,North Texas,North Texas,Charlotte,cfbd,cfbd,ESPN Bet,NA,-26.5,-25.5,1,smaller,26.5,25.5,-1,smaller
2025,regular,9,2025-10-24,Virginia Tech,California,Virginia Tech,California,cfbd,cfbd,ESPN Bet,NA,-2.5,-6.5,-4,larger,2.5,6.5,4,larger
2025,regular,9,2025-10-24,Nevada,Boise State,Boise State,Nevada,cfbd,cfbd,ESPN Bet,NA,-21.5,-20.5,1,smaller,21.5,20.5,-1,smaller
2025,regular,9,2025-10-25,Old Dominion,App State,Old Dominion,App State,cfbd,cfbd,ESPN Bet,NA,-13.5,-12.5,1,smaller,13.5,12.5,-1,smaller
2025,regular,9,2025-10-25,Kent State,Bowling Green,Bowling Green,Kent State,cfbd,cfbd,DraftKings,NA,-10,-7.5,2.5,smaller,10,7.5,-2.5,smaller
2025,regular,9,2025-10-25,Eastern Michigan,Ohio,Ohio,Eastern Michigan,cfbd,cfbd,DraftKings,NA,-10,-11.5,-1.5,larger,10,11.5,1.5,larger
2025,regular,9,2025-10-25,Purdue,Rutgers,Rutgers,Purdue,cfbd,cfbd,ESPN Bet,NA,-2.5,-2.5,0,neutral,2.5,2.5,0,neutral
2025,regular,9,2025-10-25,Wake Forest,SMU,SMU,Wake Forest,cfbd,cfbd,ESPN Bet,NA,-3.5,-5.5,-2,larger,3.5,5.5,2,larger
2025,regular,9,2025-10-25,Oklahoma,Ole Miss,Oklahoma,Ole Miss,cfbd,cfbd,DraftKings,NA,-2.5,-5.5,-3,larger,2.5,5.5,3,larger
2025,regular,9,2025-10-25,Georgia Tech,Syracuse,Georgia Tech,Syracuse,cfbd,cfbd,ESPN Bet,NA,-17.5,-17.5,0,neutral,17.5,17.5,0,neutral
2025,regular,9,2025-10-25,Kansas,Kansas State,Kansas State,Kansas,cfbd,cfbd,DraftKings,NA,-4,-3.5,0.5,smaller,4,3.5,-0.5,smaller
2025,regular,9,2025-10-25,Indiana,UCLA,Indiana,UCLA,cfbd,cfbd,DraftKings,NA,-23.5,-26.5,-3,larger,23.5,26.5,3,larger
2025,regular,9,2025-10-25,Nebraska,Northwestern,Nebraska,Northwestern,cfbd,cfbd,ESPN Bet,NA,-9.5,-7.5,2,smaller,9.5,7.5,-2,smaller
2025,regular,9,2025-10-25,Memphis,South Florida,Memphis,South Florida,cfbd,cfbd,DraftKings,NA,-3,-3.5,-0.5,larger,3,3.5,0.5,larger
2025,regular,9,2025-10-25,North Carolina,Virginia,Virginia,North Carolina,cfbd,cfbd,ESPN Bet,NA,-9.5,-12.5,-3,larger,9.5,12.5,3,larger
2025,regular,9,2025-10-25,Arkansas,Auburn,Arkansas,Auburn,cfbd,cfbd,ESPN Bet,NA,-1.5,-2.5,-1,larger,1.5,2.5,1,larger
2025,regular,9,2025-10-25,Buffalo,Akron,Buffalo,Akron,cfbd,cfbd,DraftKings,NA,-10,-10,0,neutral,10,10,0,neutral
2025,regular,9,2025-10-25,New Mexico,Utah State,New Mexico,Utah State,cfbd,cfbd,DraftKings,NA,-1.5,-3,-1.5,larger,1.5,3,1.5,larger
2025,regular,9,2025-10-25,Rice,UConn,UConn,Rice,cfbd,cfbd,DraftKings,NA,-9.5,-10.5,-1,larger,9.5,10.5,1,larger
2025,regular,9,2025-10-25,Miami (OH),Western Michigan,Miami (OH),Western Michigan,cfbd,cfbd,DraftKings,NA,-3.5,-2.5,1,smaller,3.5,2.5,-1,smaller
2025,regular,9,2025-10-25,Navy,Florida Atlantic,Navy,Florida Atlantic,cfbd,cfbd,DraftKings,NA,-14.5,-14.5,0,neutral,14.5,14.5,0,neutral
2025,regular,9,2025-10-25,Iowa,Minnesota,Iowa,Minnesota,cfbd,cfbd,ESPN Bet,NA,-8.5,-7.5,1,smaller,8.5,7.5,-1,smaller
2025,regular,9,2025-10-25,South Carolina,Alabama,Alabama,South Carolina,cfbd,cfbd,DraftKings,NA,-7.5,-11.5,-4,larger,7.5,11.5,4,larger
2025,regular,9,2025-10-25,Tulsa,Temple,Temple,Tulsa,cfbd,cfbd,DraftKings,NA,-6,-4.5,1.5,smaller,6,4.5,-1.5,smaller
2025,regular,9,2025-10-25,Northern Illinois,Ball State,Northern Illinois,Ball State,cfbd,cfbd,DraftKings,NA,-6,-6.5,-0.5,larger,6,6.5,0.5,larger
2025,regular,9,2025-10-25,Washington,Illinois,Washington,Illinois,cfbd,cfbd,DraftKings,NA,-4.5,-3.5,1,smaller,4.5,3.5,-1,smaller
2025,regular,9,2025-10-25,Southern Miss,UL Monroe,Southern Miss,UL Monroe,cfbd,cfbd,DraftKings,NA,-10,-14,-4,larger,10,14,4,larger
2025,regular,9,2025-10-25,Central Michigan,Massachusetts,Central Michigan,Massachusetts,cfbd,cfbd,DraftKings,NA,-16.5,-16.5,0,neutral,16.5,16.5,0,neutral
2025,regular,9,2025-10-25,Iowa State,BYU,BYU,Iowa State,cfbd,cfbd,DraftKings,NA,-1.5,-2.5,-1,larger,1.5,2.5,1,larger
2025,regular,9,2025-10-25,Fresno State,San Diego State,San Diego State,Fresno State,cfbd,cfbd,DraftKings,NA,-2.5,-3,-0.5,larger,2.5,3,0.5,larger
2025,regular,9,2025-10-25,Pittsburgh,NC State,Pittsburgh,NC State,cfbd,cfbd,ESPN Bet,NA,-7.5,-5.5,2,smaller,7.5,5.5,-2,smaller
2025,regular,9,2025-10-25,Vanderbilt,Missouri,Vanderbilt,Missouri,cfbd,cfbd,DraftKings,NA,-1.5,-3,-1.5,larger,1.5,3,1.5,larger
2025,regular,9,2025-10-25,Washington State,Toledo,Toledo,Washington State,cfbd,cfbd,DraftKings,NA,-1.5,-1.5,0,neutral,1.5,1.5,0,neutral
2025,regular,9,2025-10-25,Texas Tech,Oklahoma State,Texas Tech,Oklahoma State,cfbd,cfbd,DraftKings,NA,-36.5,-37.5,-1,larger,36.5,37.5,1,larger
2025,regular,9,2025-10-25,Cincinnati,Baylor,Cincinnati,Baylor,cfbd,cfbd,DraftKings,NA,-3.5,-3.5,0,neutral,3.5,3.5,0,neutral
2025,regular,9,2025-10-25,Mississippi State,Texas,Texas,Mississippi State,cfbd,cfbd,DraftKings,NA,-8.5,-8.5,0,neutral,8.5,8.5,0,neutral
2025,regular,9,2025-10-25,West Virginia,TCU,TCU,West Virginia,cfbd,cfbd,DraftKings,NA,-14.5,-16.5,-2,larger,14.5,16.5,2,larger
2025,regular,9,2025-10-25,Oregon,Wisconsin,Oregon,Wisconsin,cfbd,cfbd,DraftKings,NA,-33.5,-31.5,2,smaller,33.5,31.5,-2,smaller
2025,regular,9,2025-10-25,Miami,Stanford,Miami,Stanford,cfbd,cfbd,DraftKings,NA,-30.5,-28.5,2,smaller,30.5,28.5,-2,smaller
2025,regular,9,2025-10-25,Arkansas State,Georgia Southern,Arkansas State,Georgia Southern,cfbd,cfbd,DraftKings,NA,-3,-1.5,1.5,smaller,3,1.5,-1.5,smaller
2025,regular,9,2025-10-25,Troy,Louisiana,Troy,Louisiana,cfbd,cfbd,DraftKings,NA,-8.5,-7,1.5,smaller,8.5,7,-1.5,smaller
2025,regular,9,2025-10-25,Louisville,Boston College,Louisville,Boston College,cfbd,cfbd,DraftKings,NA,-22.5,-25.5,-3,larger,22.5,25.5,3,larger
2025,regular,9,2025-10-25,Wyoming,Colorado State,Wyoming,Colorado State,cfbd,cfbd,DraftKings,NA,-3.5,-5.5,-2,larger,3.5,5.5,2,larger
2025,regular,9,2025-10-25,LSU,Texas A&M,LSU,Texas A&M,cfbd,cfbd,DraftKings,NA,-5.5,-1.5,4,smaller,5.5,1.5,-4,smaller
2025,regular,9,2025-10-25,Michigan State,Michigan,Michigan,Michigan State,cfbd,cfbd,DraftKings,NA,-8.5,-13.5,-5,larger,8.5,13.5,5,larger
2025,regular,9,2025-10-25,Kentucky,Tennessee,Tennessee,Kentucky,cfbd,cfbd,DraftKings,NA,-9.5,-7.5,2,smaller,9.5,7.5,-2,smaller
2025,regular,9,2025-10-25,Arizona State,Houston,Arizona State,Houston,cfbd,cfbd,DraftKings,NA,-7,-7,0,neutral,7,7,0,neutral
2025,regular,9,2025-10-25,Utah,Colorado,Utah,Colorado,cfbd,cfbd,ESPN Bet,NA,-9.5,-14.5,-5,larger,9.5,14.5,5,larger
2025,regular,10,2025-10-28,Texas State,James Madison,James Madison,Texas State,cfbd,cfbd,ESPN Bet,NA,-6.5,-7.5,-1,larger,6.5,7.5,1,larger
2025,regular,10,2025-10-28,Kennesaw State,UTEP,Kennesaw State,UTEP,cfbd,cfbd,ESPN Bet,NA,-8.5,-12.5,-4,larger,8.5,12.5,4,larger
2025,regular,10,2025-10-29,Middle Tennessee,Jacksonville State,Jacksonville State,Middle Tennessee,cfbd,cfbd,Bovada,NA,-6.5,-4.5,2,smaller,6.5,4.5,-2,smaller
2025,regular,10,2025-10-29,Missouri State,Florida International,Missouri State,Florida International,cfbd,cfbd,Bovada,NA,-4,-3,1,smaller,4,3,-1,smaller
2025,regular,10,2025-10-30,Coastal Carolina,Marshall,Marshall,Coastal Carolina,cfbd,cfbd,ESPN Bet,NA,-4.5,-7.5,-3,larger,4.5,7.5,3,larger
2025,regular,10,2025-10-30,UTSA,Tulane,Tulane,UTSA,cfbd,cfbd,ESPN Bet,NA,-5.5,-5.5,0,neutral,5.5,5.5,0,neutral
2025,regular,10,2025-10-31,Rice,Memphis,Memphis,Rice,cfbd,cfbd,ESPN Bet,NA,-13.5,-13.5,0,neutral,13.5,13.5,0,neutral
2025,regular,10,2025-10-31,Syracuse,North Carolina,Syracuse,North Carolina,cfbd,cfbd,ESPN Bet,NA,-1.5,-1.5,0,neutral,1.5,1.5,0,neutral
2025,regular,10,2025-10-31,Louisiana Tech,Sam Houston,Louisiana Tech,Sam Houston,cfbd,cfbd,Bovada,NA,-17,-16.5,0.5,smaller,17,16.5,-0.5,smaller
2025,regular,10,2025-11-01,Clemson,Duke,Clemson,Duke,cfbd,cfbd,ESPN Bet,NA,-3.5,-4.5,-1,larger,3.5,4.5,1,larger
2025,regular,10,2025-11-01,Bowling Green,Buffalo,Bowling Green,Buffalo,cfbd,cfbd,DraftKings,NA,-1.5,-2.5,-1,larger,1.5,2.5,1,larger
2025,regular,10,2025-11-01,SMU,Miami,Miami,SMU,cfbd,cfbd,DraftKings,NA,-1.5,-8.5,-7,larger,1.5,8.5,7,larger
2025,regular,10,2025-11-01,North Texas,Navy,North Texas,Navy,cfbd,cfbd,DraftKings,NA,-4.5,-6.5,-2,larger,4.5,6.5,2,larger
2025,regular,10,2025-11-01,Baylor,UCF,Baylor,UCF,cfbd,cfbd,DraftKings,NA,-4.5,-3,1.5,smaller,4.5,3,-1.5,smaller
2025,regular,10,2025-11-01,Texas,Vanderbilt,Texas,Vanderbilt,cfbd,cfbd,DraftKings,NA,-3.5,-3.5,0,neutral,3.5,3.5,0,neutral
2025,regular,10,2025-11-01,Illinois,Rutgers,Illinois,Rutgers,cfbd,cfbd,DraftKings,NA,-10.5,-13.5,-3,larger,10.5,13.5,3,larger
2025,regular,10,2025-11-01,Houston,West Virginia,Houston,West Virginia,cfbd,cfbd,DraftKings,NA,-15.5,-13.5,2,smaller,15.5,13.5,-2,smaller
2025,regular,10,2025-11-01,Air Force,Army,Army,Air Force,cfbd,cfbd,DraftKings,NA,-1.5,-1.5,0,neutral,1.5,1.5,0,neutral
2025,regular,10,2025-11-01,UConn,UAB,UConn,UAB,cfbd,cfbd,DraftKings,NA,-12.5,-10,2.5,smaller,12.5,10,-2.5,smaller
2025,regular,10,2025-11-01,Ohio State,Penn State,Ohio State,Penn State,cfbd,cfbd,DraftKings,NA,-4,-17.5,-13.5,larger,4,17.5,13.5,larger
2025,regular,10,2025-11-01,Iowa State,Arizona State,Iowa State,Arizona State,cfbd,cfbd,DraftKings,NA,-3,-7.5,-4.5,larger,3,7.5,4.5,larger
2025,regular,10,2025-11-01,Temple,East Carolina,East Carolina,Temple,cfbd,cfbd,DraftKings,NA,-4.5,-5.5,-1,larger,4.5,5.5,1,larger
2025,regular,10,2025-11-01,Virginia Tech,Louisville,Louisville,Virginia Tech,cfbd,cfbd,DraftKings,NA,-11.5,-10.5,1,smaller,11.5,10.5,-1,smaller
2025,regular,10,2025-11-01,UNLV,New Mexico,UNLV,New Mexico,cfbd,cfbd,DraftKings,NA,-5.5,-3.5,2,smaller,5.5,3.5,-2,smaller
2025,regular,10,2025-11-01,Liberty,Delaware,Liberty,Delaware,cfbd,cfbd,DraftKings,NA,-2.5,-3.5,-1,larger,2.5,3.5,1,larger
2025,regular,10,2025-11-01,Florida,Georgia,Georgia,Florida,cfbd,cfbd,DraftKings,NA,-7.5,-7,0.5,smaller,7.5,7,-0.5,smaller
2025,regular,10,2025-11-01,Boston College,Notre Dame,Notre Dame,Boston College,cfbd,cfbd,DraftKings,NA,-27.5,-31.5,-4,larger,27.5,31.5,4,larger
2025,regular,10,2025-11-01,Maryland,Indiana,Indiana,Maryland,cfbd,cfbd,DraftKings,NA,-16.5,-21,-4.5,larger,16.5,21,4.5,larger
2025,regular,10,2025-11-01,Western Kentucky,New Mexico State,Western Kentucky,New Mexico State,cfbd,cfbd,DraftKings,NA,-9.5,-7.5,2,smaller,9.5,7.5,-2,smaller
2025,regular,10,2025-11-01,Kansas State,Texas Tech,Kansas State,Texas Tech,cfbd,cfbd,ESPN Bet,NA,-4.5,-7.5,-3,larger,4.5,7.5,3,larger
2025,regular,10,2025-11-01,Boise State,Fresno State,Boise State,Fresno State,cfbd,cfbd,DraftKings,NA,-17.5,-17.5,0,neutral,17.5,17.5,0,neutral
2025,regular,10,2025-11-01,South Alabama,Louisiana,South Alabama,Louisiana,cfbd,cfbd,DraftKings,NA,-4.5,-3.5,1,smaller,4.5,3.5,-1,smaller
2025,regular,10,2025-11-01,Minnesota,Michigan State,Minnesota,Michigan State,cfbd,cfbd,DraftKings,NA,-5.5,-4.5,1,smaller,5.5,4.5,-1,smaller
2025,regular,10,2025-11-01,Stanford,Pittsburgh,Pittsburgh,Stanford,cfbd,cfbd,DraftKings,NA,-15.5,-13.5,2,smaller,15.5,13.5,-2,smaller
