Total_Bin,Market_Spread,True_Spread,Cover_probability,NoCover_probability,Push_probability
2,-16.5,-13.0,0.42411694,0.57588306,0.0
2,-16.5,-12.5,0.41547442,0.58452558,0.0
2,-16.5,-12.0,0.40687677,0.59312323,0.0
2,-16.5,-11.5,0.3983279,0.6016721,0.0
2,-16.5,-11.0,0.38983161,0.61016839,0.0
2,-16.5,-10.5,0.38139165,0.61860835,0.0
2,-16.5,-10.0,0.37301165,0.62698835,0.0
2,-16.5,-9.5,0.36469516,0.63530484,0.0
2,-16.5,-9.0,0.35644565,0.64355435,0.0
2,-16.5,-8.5,0.34826646,0.65173354,0.0
2,-16.5,-8.0,0.34016083,0.65983917,0.0
2,-16.5,-7.5,0.33213191,0.66786809,0.0
2,-16.5,-7.0,0.32418272,0.67581728,0.0
2,-16.5,-6.5,0.31631618,0.68368382,0.0
2,-16.0,-26.0,0.65072038,0.33505569,0.01422393
2,-16.0,-25.5,0.6424027,0.34324415,0.01435315
2,-16.0,-25.0,0.63402005,0.35150358,0.01447637
2,-16.0,-24.5,0.62557625,0.35983033,0.01459342
2,-16.0,-24.0,0.6170752,0.36822064,0.01470416
2,-16.0,-23.5,0.60852088,0.37667069,0.01480842
2,-16.0,-23.0,0.59991735,0.38517658,0.01490607
2,-16.0,-22.5,0.59126873,0.3937343,0.01499697
2,-16.0,-22.0,0.58257919,0.40233981,0.015081
2,-16.0,-21.5,0.57385298,0.41098898,0.01515804
2,-16.0,-21.0,0.56509437,0.41967765,0.01522799
2,-16.0,-20.5,0.55630767,0.42840157,0.01529075
2,-16.0,-20.0,0.54749725,0.4371565,0.01534625
2,-16.0,-19.5,0.53866748,0.44593811,0.01539442
2,-16.0,-19.0,0.52982275,0.45474208,0.01543517
2,-16.0,-18.5,0.52096748,0.46356404,0.01546848
2,-16.0,-18.0,0.51210609,0.47239962,0.01549429
2,-16.0,-17.5,0.50324298,0.48124444,0.01551258
2,-16.0,-17.0,0.49438256,0.4900941,0.01552333
2,-16.0,-16.5,0.48552923,0.49894423,0.01552653
2,-16.0,-16.0,0.47668735,0.50779046,0.01552219
2,-16.0,-15.5,0.46786127,0.51662842,0.01551031
2,-16.0,-15.0,0.45905529,0.52545378,0.01549094
2,-16.0,-14.5,0.45027367,0.53426224,0.01546409
2,-16.0,-14.0,0.44152064,0.54304954,0.01542982
2,-16.0,-13.5,0.43280036,0.55181145,0.01538819
2,-16.0,-13.0,0.42411694,0.5605438,0.01533926
2,-16.0,-12.5,0.41547442,0.56924246,0.01528312
2,-16.0,-12.0,0.40687677,0.57790338,0.01521984
2,-16.0,-11.5,0.3983279,0.58652257,0.01514954
2,-16.0,-11.0,0.38983161,0.59509609,0.0150723
2,-16.0,-10.5,0.38139165,0.60362009,0.01498826
2,-16.0,-10.0,0.37301165,0.61209082,0.01489753
2,-16.0,-9.5,0.36469516,0.62050458,0.01480026
2,-16.0,-9.0,0.35644565,0.62885778,0.01469657
2,-16.0,-8.5,0.34826646,0.63714692,0.01458663
2,-16.0,-8.0,0.34016083,0.6453686,0.01447058
2,-16.0,-7.5,0.33213191,0.65351951,0.01434859
2,-16.0,-7.0,0.32418272,0.66159645,0.01422083
2,-16.0,-6.5,0.31631618,0.66959634,0.01408749
2,-16.0,-6.0,0.30853509,0.67751618,0.01394873
2,-15.5,-25.5,0.65675585,0.34324415,0.0
2,-15.5,-25.0,0.64849642,0.35150358,0.0
2,-15.5,-24.5,0.64016967,0.35983033,0.0
2,-15.5,-24.0,0.63177936,0.36822064,0.0
2,-15.5,-23.5,0.62332931,0.37667069,0.0
2,-15.5,-23.0,0.61482342,0.38517658,0.0
2,-15.5,-22.5,0.6062657,0.3937343,0.0
2,-15.5,-22.0,0.59766019,0.40233981,0.0
2,-15.5,-21.5,0.58901102,0.41098898,0.0
2,-15.5,-21.0,0.58032235,0.41967765,0.0
2,-15.5,-20.5,0.57159843,0.42840157,0.0
2,-15.5,-20.0,0.5628435,0.4371565,0.0
2,-15.5,-19.5,0.55406189,0.44593811,0.0
2,-15.5,-19.0,0.54525792,0.45474208,0.0
2,-15.5,-18.5,0.53643596,0.46356404,0.0
2,-15.5,-18.0,0.52760038,0.47239962,0.0
2,-15.5,-17.5,0.51875556,0.48124444,0.0
2,-15.5,-17.0,0.5099059,0.4900941,0.0
2,-15.5,-16.5,0.50105577,0.49894423,0.0
2,-15.5,-16.0,0.49220954,0.50779046,0.0
2,-15.5,-15.5,0.48337158,0.51662842,0.0
2,-15.5,-15.0,0.47454622,0.52545378,0.0
2,-15.5,-14.5,0.46573776,0.53426224,0.0
2,-15.5,-14.0,0.45695046,0.54304954,0.0
2,-15.5,-13.5,0.44818855,0.55181145,0.0
2,-15.5,-13.0,0.4394562,0.5605438,0.0
2,-15.5,-12.5,0.43075754,0.56924246,0.0
2,-15.5,-12.0,0.42209662,0.57790338,0.0
2,-15.5,-11.5,0.41347743,0.58652257,0.0
2,-15.5,-11.0,0.40490391,0.59509609,0.0
2,-15.5,-10.5,0.39637991,0.60362009,0.0
2,-15.5,-10.0,0.38790918,0.61209082,0.0
2,-15.5,-9.5,0.37949542,0.62050458,0.0
2,-15.5,-9.0,0.37114222,0.62885778,0.0
2,-15.5,-8.5,0.36285308,0.63714692,0.0
2,-15.5,-8.0,0.3546314,0.6453686,0.0
2,-15.5,-7.5,0.34648049,0.65351951,0.0
2,-15.5,-7.0,0.33840355,0.66159645,0.0
2,-15.5,-6.5,0.33040366,0.66959634,0.0
2,-15.5,-6.0,0.32248382,0.67751618,0.0
2,-15.5,-5.5,0.31464688,0.68535312,0.0
2,-15.0,-25.0,0.64849642,0.3372046,0.01429898
2,-15.0,-24.5,0.64016967,0.34540141,0.01442891
2,-15.0,-24.0,0.63177936,0.35366782,0.01455282
2,-15.0,-23.5,0.62332931,0.36200014,0.01467056
2,-15.0,-23.0,0.61482342,0.37039463,0.01478195
2,-15.0,-22.5,0.6062657,0.37884745,0.01488685
2,-15.0,-22.0,0.59766019,0.3873547,0.01498511
2,-15.0,-21.5,0.58901102,0.39591238,0.01507661
2,-15.0,-21.0,0.58032235,0.40451643,0.01516121
2,-15.0,-20.5,0.57159843,0.41316276,0.01523881
2,-15.0,-20.0,0.5628435,0.4218472,0.0153093
2,-15.0,-19.5,0.55406189,0.43056553,0.01537258
2,-15.0,-19.0,0.54525792,0.4393135,0.01542858
2,-15.0,-18.5,0.53643596,0.44808683,0.01547721
2,-15.0,-18.0,0.52760038,0.4568812,0.01551842
2,-15.0,-17.5,0.51875556,0.46569228,0.01555216
2,-15.0,-17.0,0.5099059,0.47451573,0.01557838
2,-15.0,-16.5,0.50105577,0.48334719,0.01559705
2,-15.0,-16.0,0.49220954,0.4921823,0.01560816
2,-15.0,-15.5,0.48337158,0.50101672,0.01561169
2,-15.0,-15.0,0.47454622,0.50984612,0.01560766
2,-15.0,-14.5,0.46573776,0.51866617,0.01559607
2,-15.0,-14.0,0.45695046,0.52747259,0.01557695
2,-15.0,-13.5,0.44818855,0.53626111,0.01555034
2,-15.0,-13.0,0.4394562,0.54502752,0.01551628
2,-15.0,-12.5,0.43075754,0.55376764,0.01547482
2,-15.0,-12.0,0.42209662,0.56247734,0.01542605
2,-15.0,-11.5,0.41347743,0.57115254,0.01537002
2,-15.0,-11.0,0.40490391,0.57978925,0.01530684
2,-15.0,-10.5,0.39637991,0.5883835,0.01523659
2,-15.0,-10.0,0.38790918,0.59693143,0.01515939
2,-15.0,-9.5,0.37949542,0.60542923,0.01507535
2,-15.0,-9.0,0.37114222,0.61387319,0.01498459
2,-15.0,-8.5,0.36285308,0.62225967,0.01488725
2,-15.0,-8.0,0.3546314,0.63058514,0.01478346
2,-15.0,-7.5,0.34648049,0.63884613,0.01467338
2,-15.0,-7.0,0.33840355,0.64703929,0.01455716
2,-15.0,-6.5,0.33040366,0.65516136,0.01443497
2,-15.0,-6.0,0.32248382,0.66320921,0.01430698
2,-15.0,-5.5,0.31464688,0.67117977,0.01417335
2,-15.0,-5.0,0.3068956,0.67907011,0.01403429
2,-14.5,-24.5,0.65459859,0.34540141,0.0
2,-14.5,-24.0,0.64633218,0.35366782,0.0
2,-14.5,-23.5,0.63799986,0.36200014,0.0
2,-14.5,-23.0,0.62960537,0.37039463,0.0
2,-14.5,-22.5,0.62115255,0.37884745,0.0
2,-14.5,-22.0,0.6126453,0.3873547,0.0
2,-14.5,-21.5,0.60408762,0.39591238,0.0
2,-14.5,-21.0,0.59548357,0.40451643,0.0
2,-14.5,-20.5,0.58683724,0.41316276,0.0
2,-14.5,-20.0,0.5781528,0.4218472,0.0
2,-14.5,-19.5,0.56943447,0.43056553,0.0
2,-14.5,-19.0,0.5606865,0.4393135,0.0
2,-14.5,-18.5,0.55191317,0.44808683,0.0
2,-14.5,-18.0,0.5431188,0.4568812,0.0
2,-14.5,-17.5,0.53430772,0.46569228,0.0
2,-14.5,-17.0,0.52548427,0.47451573,0.0
2,-14.5,-16.5,0.51665281,0.48334719,0.0
2,-14.5,-16.0,0.5078177,0.4921823,0.0
2,-14.5,-15.5,0.49898328,0.50101672,0.0
2,-14.5,-15.0,0.49015388,0.50984612,0.0
2,-14.5,-14.5,0.48133383,0.51866617,0.0
2,-14.5,-14.0,0.47252741,0.52747259,0.0
2,-14.5,-13.5,0.46373889,0.53626111,0.0
2,-14.5,-13.0,0.45497248,0.54502752,0.0
2,-14.5,-12.5,0.44623236,0.55376764,0.0
2,-14.5,-12.0,0.43752266,0.56247734,0.0
2,-14.5,-11.5,0.42884746,0.57115254,0.0
2,-14.5,-11.0,0.42021075,0.57978925,0.0
2,-14.5,-10.5,0.4116165,0.5883835,0.0
2,-14.5,-10.0,0.40306857,0.59693143,0.0
2,-14.5,-9.5,0.39457077,0.60542923,0.0
2,-14.5,-9.0,0.38612681,0.61387319,0.0
2,-14.5,-8.5,0.37774033,0.62225967,0.0
2,-14.5,-8.0,0.36941486,0.63058514,0.0
2,-14.5,-7.5,0.36115387,0.63884613,0.0
2,-14.5,-7.0,0.35296071,0.64703929,0.0
2,-14.5,-6.5,0.34483864,0.65516136,0.0
2,-14.5,-6.0,0.33679079,0.66320921,0.0
2,-14.5,-5.5,0.32882023,0.67117977,0.0
2,-14.5,-5.0,0.32092989,0.67907011,0.0
2,-14.5,-4.5,0.31312258,0.68687742,0.0
2,-14.0,-24.0,0.64633218,0.33532181,0.01834601
2,-14.0,-23.5,0.63799986,0.34348736,0.01851278
2,-14.0,-23.0,0.62960537,0.35172278,0.01867185
2,-14.0,-22.5,0.62115255,0.36002444,0.01882302
2,-14.0,-22.0,0.6126453,0.36838864,0.01896606
2,-14.0,-21.5,0.60408762,0.37681157,0.0191008
2,-14.0,-21.0,0.59548357,0.38528939,0.01922705
2,-14.0,-20.5,0.58683724,0.39381813,0.01934463
2,-14.0,-20.0,0.5781528,0.4023938,0.01945339
2,-14.0,-19.5,0.56943447,0.41101234,0.01955319
2,-14.0,-19.0,0.5606865,0.41966961,0.01964389
2,-14.0,-18.5,0.55191317,0.42836146,0.01972536
2,-14.0,-18.0,0.5431188,0.43708369,0.01979751
2,-14.0,-17.5,0.53430772,0.44583205,0.01986023
2,-14.0,-17.0,0.52548427,0.45460227,0.01991346
2,-14.0,-16.5,0.51665281,0.46339008,0.01995711
2,-14.0,-16.0,0.5078177,0.47219116,0.01999114
2,-14.0,-15.5,0.49898328,0.48100121,0.02001551
2,-14.0,-15.0,0.49015388,0.48981592,0.02003019
2,-14.0,-14.5,0.48133383,0.49863099,0.02003518
2,-14.0,-14.0,0.47252741,0.50744211,0.02003048
2,-14.0,-13.5,0.46373889,0.51624501,0.0200161
2,-14.0,-13.0,0.45497248,0.52503545,0.01999207
2,-14.0,-12.5,0.44623236,0.53380919,0.01995844
2,-14.0,-12.0,0.43752266,0.54256206,0.01991528
2,-14.0,-11.5,0.42884746,0.5512899,0.01986264
2,-14.0,-11.0,0.42021075,0.55998863,0.01980062
2,-14.0,-10.5,0.4116165,0.56865419,0.0197293
2,-14.0,-10.0,0.40306857,0.57728261,0.01964882
2,-14.0,-9.5,0.39457077,0.58586996,0.01955927
2,-14.0,-9.0,0.38612681,0.59441238,0.01946081
2,-14.0,-8.5,0.37774033,0.6029061,0.01935357
2,-14.0,-8.0,0.36941486,0.61134742,0.01923772
2,-14.0,-7.5,0.36115387,0.61973271,0.01911342
2,-14.0,-7.0,0.35296071,0.62805844,0.01898085
2,-14.0,-6.5,0.34483864,0.63632116,0.0188402
2,-14.0,-6.0,0.33679079,0.64451753,0.01869168
2,-14.0,-5.5,0.32882023,0.65264429,0.01853548
2,-14.0,-5.0,0.32092989,0.66069829,0.01837182
2,-14.0,-4.5,0.31312258,0.66867648,0.01820093
2,-14.0,-4.0,0.30540103,0.67657592,0.01802305
2,-13.5,-23.5,0.65651264,0.34348736,0.0
2,-13.5,-23.0,0.64827722,0.35172278,0.0
2,-13.5,-22.5,0.63997556,0.36002444,0.0
2,-13.5,-22.0,0.63161136,0.36838864,0.0
2,-13.5,-21.5,0.62318843,0.37681157,0.0
2,-13.5,-21.0,0.61471061,0.38528939,0.0
2,-13.5,-20.5,0.60618187,0.39381813,0.0
2,-13.5,-20.0,0.5976062,0.4023938,0.0
2,-13.5,-19.5,0.58898766,0.41101234,0.0
2,-13.5,-19.0,0.58033039,0.41966961,0.0
2,-13.5,-18.5,0.57163854,0.42836146,0.0
2,-13.5,-18.0,0.56291631,0.43708369,0.0
2,-13.5,-17.5,0.55416795,0.44583205,0.0
2,-13.5,-17.0,0.54539773,0.45460227,0.0
2,-13.5,-16.5,0.53660992,0.46339008,0.0
2,-13.5,-16.0,0.52780884,0.47219116,0.0
2,-13.5,-15.5,0.51899879,0.48100121,0.0
2,-13.5,-15.0,0.51018408,0.48981592,0.0
2,-13.5,-14.5,0.50136901,0.49863099,0.0
2,-13.5,-14.0,0.49255789,0.50744211,0.0
2,-13.5,-13.5,0.48375499,0.51624501,0.0
2,-13.5,-13.0,0.47496455,0.52503545,0.0
2,-13.5,-12.5,0.46619081,0.53380919,0.0
2,-13.5,-12.0,0.45743794,0.54256206,0.0
2,-13.5,-11.5,0.4487101,0.5512899,0.0
2,-13.5,-11.0,0.44001137,0.55998863,0.0
2,-13.5,-10.5,0.43134581,0.56865419,0.0
2,-13.5,-10.0,0.42271739,0.57728261,0.0
2,-13.5,-9.5,0.41413004,0.58586996,0.0
2,-13.5,-9.0,0.40558762,0.59441238,0.0
2,-13.5,-8.5,0.3970939,0.6029061,0.0
2,-13.5,-8.0,0.38865258,0.61134742,0.0
2,-13.5,-7.5,0.38026729,0.61973271,0.0
2,-13.5,-7.0,0.37194156,0.62805844,0.0
2,-13.5,-6.5,0.36367884,0.63632116,0.0
2,-13.5,-6.0,0.35548247,0.64451753,0.0
2,-13.5,-5.5,0.34735571,0.65264429,0.0
2,-13.5,-5.0,0.33930171,0.66069829,0.0
2,-13.5,-4.5,0.33132352,0.66867648,0.0
2,-13.5,-4.0,0.32342408,0.67657592,0.0
2,-13.5,-3.5,0.31560624,0.68439376,0.0
2,-13.0,-23.0,0.64827722,0.33765296,0.01406981
2,-13.0,-22.5,0.63997556,0.34582664,0.01419779
2,-13.0,-22.0,0.63161136,0.35406875,0.01431989
2,-13.0,-21.5,0.62318843,0.36237565,0.01443593
2,-13.0,-21.0,0.61471061,0.37074363,0.01454576
2,-13.0,-20.5,0.60618187,0.3791689,0.01464924
2,-13.0,-20.0,0.5976062,0.38764759,0.01474622
2,-13.0,-19.5,0.58898766,0.39617576,0.01483657
2,-13.0,-19.0,0.58033039,0.40474943,0.01492018
2,-13.0,-18.5,0.57163854,0.41336453,0.01499693
2,-13.0,-18.0,0.56291631,0.42201697,0.01506672
2,-13.0,-17.5,0.55416795,0.43070259,0.01512945
2,-13.0,-17.0,0.54539773,0.43941722,0.01518505
2,-13.0,-16.5,0.53660992,0.44815664,0.01523344
2,-13.0,-16.0,0.52780884,0.45691661,0.01527456
2,-13.0,-15.5,0.51899879,0.46569286,0.01530835
2,-13.0,-15.0,0.51018408,0.47448114,0.01533478
2,-13.0,-14.5,0.50136901,0.48327717,0.01535382
2,-13.0,-14.0,0.49255789,0.49207666,0.01536545
2,-13.0,-13.5,0.48375499,0.50087536,0.01536965
2,-13.0,-13.0,0.47496455,0.50966901,0.01536644
2,-13.0,-12.5,0.46619081,0.51845338,0.01535581
2,-13.0,-12.0,0.45743794,0.52722426,0.0153378
2,-13.0,-11.5,0.4487101,0.53597746,0.01531244
2,-13.0,-11.0,0.44001137,0.54470885,0.01527978
2,-13.0,-10.5,0.43134581,0.55341434,0.01523985
2,-13.0,-10.0,0.42271739,0.56208987,0.01519274
2,-13.0,-9.5,0.41413004,0.57073144,0.01513851
2,-13.0,-9.0,0.40558762,0.57933513,0.01507725
2,-13.0,-8.5,0.3970939,0.58789706,0.01500904
2,-13.0,-8.0,0.38865258,0.59641341,0.014934
2,-13.0,-7.5,0.38026729,0.60488047,0.01485223
2,-13.0,-7.0,0.37194156,0.61329458,0.01476385
2,-13.0,-6.5,0.36367884,0.62165216,0.014669
2,-13.0,-6.0,0.35548247,0.62994974,0.01456779
2,-13.0,-5.5,0.34735571,0.6381839,0.01446039
2,-13.0,-5.0,0.33930171,0.64635136,0.01434694
2,-13.0,-4.5,0.33132352,0.65444889,0.01422759
2,-13.0,-4.0,0.32342408,0.6624734,0.01410252
2,-13.0,-3.5,0.31560624,0.67042187,0.01397189
2,-13.0,-3.0,0.30787272,0.6782914,0.01383588
2,-12.5,-22.5,0.65417336,0.34582664,0.0
2,-12.5,-22.0,0.64593125,0.35406875,0.0
2,-12.5,-21.5,0.63762435,0.36237565,0.0
2,-12.5,-21.0,0.62925637,0.37074363,0.0
2,-12.5,-20.5,0.6208311,0.3791689,0.0
2,-12.5,-20.0,0.61235241,0.38764759,0.0
2,-12.5,-19.5,0.60382424,0.39617576,0.0
2,-12.5,-19.0,0.59525057,0.40474943,0.0
2,-12.5,-18.5,0.58663547,0.41336453,0.0
2,-12.5,-18.0,0.57798303,0.42201697,0.0
2,-12.5,-17.5,0.56929741,0.43070259,0.0
2,-12.5,-17.0,0.56058278,0.43941722,0.0
2,-12.5,-16.5,0.55184336,0.44815664,0.0
2,-12.5,-16.0,0.54308339,0.45691661,0.0
2,-12.5,-15.5,0.53430714,0.46569286,0.0
2,-12.5,-15.0,0.52551886,0.47448114,0.0
2,-12.5,-14.5,0.51672283,0.48327717,0.0
2,-12.5,-14.0,0.50792334,0.49207666,0.0
2,-12.5,-13.5,0.49912464,0.50087536,0.0
2,-12.5,-13.0,0.49033099,0.50966901,0.0
2,-12.5,-12.5,0.48154662,0.51845338,0.0
2,-12.5,-12.0,0.47277574,0.52722426,0.0
2,-12.5,-11.5,0.46402254,0.53597746,0.0
2,-12.5,-11.0,0.45529115,0.54470885,0.0
2,-12.5,-10.5,0.44658566,0.55341434,0.0
2,-12.5,-10.0,0.43791013,0.56208987,0.0
2,-12.5,-9.5,0.42926856,0.57073144,0.0
2,-12.5,-9.0,0.42066487,0.57933513,0.0
2,-12.5,-8.5,0.41210294,0.58789706,0.0
2,-12.5,-8.0,0.40358659,0.59641341,0.0
2,-12.5,-7.5,0.39511953,0.60488047,0.0
2,-12.5,-7.0,0.38670542,0.61329458,0.0
2,-12.5,-6.5,0.37834784,0.62165216,0.0
2,-12.5,-6.0,0.37005026,0.62994974,0.0
2,-12.5,-5.5,0.3618161,0.6381839,0.0
2,-12.5,-5.0,0.35364864,0.64635136,0.0
2,-12.5,-4.5,0.34555111,0.65444889,0.0
2,-12.5,-4.0,0.3375266,0.6624734,0.0
2,-12.5,-3.5,0.32957813,0.67042187,0.0
2,-12.5,-3.0,0.3217086,0.6782914,0.0
2,-12.5,-2.5,0.3139208,0.6860792,0.0
2,-12.0,-22.0,0.64593125,0.3403454,0.01372335
2,-12.0,-21.5,0.63762435,0.34852736,0.01384829
2,-12.0,-21.0,0.62925637,0.35677613,0.01396749
2,-12.0,-20.5,0.6208311,0.36508808,0.01408082
2,-12.0,-20.0,0.61235241,0.37345949,0.0141881
2,-12.0,-19.5,0.60382424,0.38188656,0.0142892
2,-12.0,-19.0,0.59525057,0.39036545,0.01438398
2,-12.0,-18.5,0.58663547,0.39889221,0.01447232
2,-12.0,-18.0,0.57798303,0.40746288,0.01455409
2,-12.0,-17.5,0.56929741,0.4160734,0.01462919
2,-12.0,-17.0,0.56058278,0.4247197,0.01469752
2,-12.0,-16.5,0.55184336,0.43339765,0.01475899
2,-12.0,-16.0,0.54308339,0.4421031,0.01481351
2,-12.0,-15.5,0.53430714,0.45083185,0.01486102
2,-12.0,-15.0,0.52551886,0.4595797,0.01490145
2,-12.0,-14.5,0.51672283,0.46834241,0.01493475
2,-12.0,-14.0,0.50792334,0.47711577,0.01496089
2,-12.0,-13.5,0.49912464,0.48589553,0.01497983
2,-12.0,-13.0,0.49033099,0.49467745,0.01499156
2,-12.0,-12.5,0.48154662,0.50345732,0.01499606
2,-12.0,-12.0,0.47277574,0.51223092,0.01499334
2,-12.0,-11.5,0.46402254,0.52099406,0.0149834
2,-12.0,-11.0,0.45529115,0.52974258,0.01496627
2,-12.0,-10.5,0.44658566,0.53847236,0.01494198
2,-12.0,-10.0,0.43791013,0.5471793,0.01491057
2,-12.0,-9.5,0.42926856,0.55585936,0.01487209
2,-12.0,-9.0,0.42066487,0.56450853,0.0148266
2,-12.0,-8.5,0.41210294,0.57312288,0.01477418
2,-12.0,-8.0,0.40358659,0.58169852,0.0147149
2,-12.0,-7.5,0.39511953,0.59023163,0.01464885
2,-12.0,-7.0,0.38670542,0.59871845,0.01457613
2,-12.0,-6.5,0.37834784,0.60715532,0.01449685
2,-12.0,-6.0,0.37005026,0.61553862,0.01441112
2,-12.0,-5.5,0.3618161,0.62386484,0.01431906
2,-12.0,-5.0,0.35364864,0.63213054,0.01422081
2,-12.0,-4.5,0.34555111,0.64033238,0.01411651
2,-12.0,-4.0,0.3375266,0.6484671,0.0140063
2,-12.0,-3.5,0.32957813,0.65653153,0.01389033
2,-12.0,-3.0,0.3217086,0.66452263,0.01376877
2,-12.0,-2.5,0.3139208,0.67243742,0.01364177
2,-12.0,-2.0,0.30621742,0.68027306,0.01350952
2,-11.5,-21.5,0.65147264,0.34852736,0.0
2,-11.5,-21.0,0.64322387,0.35677613,0.0
2,-11.5,-20.5,0.63491192,0.36508808,0.0
2,-11.5,-20.0,0.62654051,0.37345949,0.0
2,-11.5,-19.5,0.61811344,0.38188656,0.0
2,-11.5,-19.0,0.60963455,0.39036545,0.0
2,-11.5,-18.5,0.60110779,0.39889221,0.0
2,-11.5,-18.0,0.59253712,0.40746288,0.0
2,-11.5,-17.5,0.5839266,0.4160734,0.0
2,-11.5,-17.0,0.5752803,0.4247197,0.0
2,-11.5,-16.5,0.56660235,0.43339765,0.0
2,-11.5,-16.0,0.5578969,0.4421031,0.0
2,-11.5,-15.5,0.54916815,0.45083185,0.0
2,-11.5,-15.0,0.5404203,0.4595797,0.0
2,-11.5,-14.5,0.53165759,0.46834241,0.0
2,-11.5,-14.0,0.52288423,0.47711577,0.0
2,-11.5,-13.5,0.51410447,0.48589553,0.0
2,-11.5,-13.0,0.50532255,0.49467745,0.0
2,-11.5,-12.5,0.49654268,0.50345732,0.0
2,-11.5,-12.0,0.48776908,0.51223092,0.0
2,-11.5,-11.5,0.47900594,0.52099406,0.0
2,-11.5,-11.0,0.47025742,0.52974258,0.0
2,-11.5,-10.5,0.46152764,0.53847236,0.0
2,-11.5,-10.0,0.4528207,0.5471793,0.0
2,-11.5,-9.5,0.44414064,0.55585936,0.0
2,-11.5,-9.0,0.43549147,0.56450853,0.0
2,-11.5,-8.5,0.42687712,0.57312288,0.0
2,-11.5,-8.0,0.41830148,0.58169852,0.0
2,-11.5,-7.5,0.40976837,0.59023163,0.0
2,-11.5,-7.0,0.40128155,0.59871845,0.0
2,-11.5,-6.5,0.39284468,0.60715532,0.0
2,-11.5,-6.0,0.38446138,0.61553862,0.0
2,-11.5,-5.5,0.37613516,0.62386484,0.0
2,-11.5,-5.0,0.36786946,0.63213054,0.0
2,-11.5,-4.5,0.35966762,0.64033238,0.0
2,-11.5,-4.0,0.3515329,0.6484671,0.0
2,-11.5,-3.5,0.34346847,0.65653153,0.0
2,-11.5,-3.0,0.33547737,0.66452263,0.0
2,-11.5,-2.5,0.32756258,0.67243742,0.0
2,-11.5,-2.0,0.31972694,0.68027306,0.0
2,-11.5,-1.5,0.31197322,0.68802678,0.0
2,-11.0,-21.0,0.64322387,0.34299435,0.01378179
2,-11.0,-20.5,0.63491192,0.35118069,0.01390739
2,-11.0,-20.0,0.62654051,0.35943223,0.01402726
2,-11.0,-19.5,0.61811344,0.36774533,0.01414123
2,-11.0,-19.0,0.60963455,0.37611629,0.01424916
2,-11.0,-18.5,0.60110779,0.38454132,0.01435089
2,-11.0,-18.0,0.59253712,0.39301658,0.0144463
2,-11.0,-17.5,0.5839266,0.40153815,0.01453525
2,-11.0,-17.0,0.5752803,0.41010207,0.01461763
2,-11.0,-16.5,0.56660235,0.41870432,0.01469333
2,-11.0,-16.0,0.5578969,0.42734086,0.01476224
2,-11.0,-15.5,0.54916815,0.43600757,0.01482428
2,-11.0,-15.0,0.5404203,0.44470034,0.01487936
2,-11.0,-14.5,0.53165759,0.453415,0.01492741
2,-11.0,-14.0,0.52288423,0.46214739,0.01496838
2,-11.0,-13.5,0.51410447,0.47089333,0.0150022
2,-11.0,-13.0,0.50532255,0.47964861,0.01502884
2,-11.0,-12.5,0.49654268,0.48840905,0.01504827
2,-11.0,-12.0,0.48776908,0.49717045,0.01506047
2,-11.0,-11.5,0.47900594,0.50592864,0.01506542
2,-11.0,-11.0,0.47025742,0.51467946,0.01506313
2,-11.0,-10.5,0.46152764,0.52341876,0.0150536
2,-11.0,-10.0,0.4528207,0.53214244,0.01503686
2,-11.0,-9.5,0.44414064,0.54084642,0.01501294
2,-11.0,-9.0,0.43549147,0.54952666,0.01498187
2,-11.0,-8.5,0.42687712,0.55817917,0.01494371
2,-11.0,-8.0,0.41830148,0.5668,0.01489852
2,-11.0,-7.5,0.40976837,0.57538526,0.01484636
2,-11.0,-7.0,0.40128155,0.58393113,0.01478732
2,-11.0,-6.5,0.39284468,0.59243383,0.01472149
2,-11.0,-6.0,0.38446138,0.60088967,0.01464895
2,-11.0,-5.5,0.37613516,0.60929502,0.01456982
2,-11.0,-5.0,0.36786946,0.61764634,0.01448421
2,-11.0,-4.5,0.35966762,0.62594014,0.01439224
2,-11.0,-4.0,0.3515329,0.63417305,0.01429405
2,-11.0,-3.5,0.34346847,0.64234177,0.01418976
2,-11.0,-3.0,0.33547737,0.6504431,0.01407953
2,-11.0,-2.5,0.32756258,0.65847391,0.01396351
2,-11.0,-2.0,0.31972694,0.6664312,0.01384186
2,-11.0,-1.5,0.31197322,0.67431204,0.01371474
2,-11.0,-1.0,0.30430405,0.68211363,0.01358232
2,-10.5,-20.5,0.64881931,0.35118069,0.0
2,-10.5,-20.0,0.64056777,0.35943223,0.0
2,-10.5,-19.5,0.63225467,0.36774533,0.0
2,-10.5,-19.0,0.62388371,0.37611629,0.0
2,-10.5,-18.5,0.61545868,0.38454132,0.0
2,-10.5,-18.0,0.60698342,0.39301658,0.0
2,-10.5,-17.5,0.59846185,0.40153815,0.0
2,-10.5,-17.0,0.58989793,0.41010207,0.0
2,-10.5,-16.5,0.58129568,0.41870432,0.0
2,-10.5,-16.0,0.57265914,0.42734086,0.0
2,-10.5,-15.5,0.56399243,0.43600757,0.0
2,-10.5,-15.0,0.55529966,0.44470034,0.0
2,-10.5,-14.5,0.546585,0.453415,0.0
2,-10.5,-14.0,0.53785261,0.46214739,0.0
2,-10.5,-13.5,0.52910667,0.47089333,0.0
2,-10.5,-13.0,0.52035139,0.47964861,0.0
